Origin,Destination,Value
Mexico,Luxembourg,5
Mexico,Netherlands,0
Mexico,New Zealand,0
Mexico,Panama,0
Mexico,Peru,0
Mexico,Poland,0
Mexico,Rep. of Korea,0
Mexico,Spain,16
Mexico,Sweden,0
Mexico,Switzerland,0
Mexico,Trinidad and Tobago,6
Mexico,United Kingdom,9
Mexico,United States of America,7709
Mexico,Uruguay,5
Monaco,Kuwait,0
Monaco,United States of America,0
Mongolia,Australia,27
Mongolia,Austria,177
Mongolia,Belgium,0
Mongolia,Brazil,0
Mongolia,Canada,143
Mongolia,Czech Rep.,0
Mongolia,Finland,0
Mongolia,France,422
Mongolia,Germany,103
Mongolia,Hungary,0
Mongolia,Iceland,0
Mongolia,Ireland,0
Mongolia,Israel,0
Mongolia,Italy,0
Mongolia,Japan,0
Mongolia,Luxembourg,0
Mongolia,Mongolia,0
Mongolia,Netherlands,40
Mongolia,New Zealand,0
Mongolia,Norway,0
Mongolia,Peru,0
Mongolia,Poland,19
Mongolia,Rep. of Korea,0
Mongolia,Spain,0
Mongolia,Sweden,315
Mongolia,Switzerland,118
Mongolia,Turkey,0
Mongolia,Ukraine,0
Mongolia,United Kingdom,77
Mongolia,United States of America,766
Montenegro,Albania,0
Montenegro,Austria,12
Montenegro,Belgium,0
Montenegro,Bosnia and Herzegovina,0
Montenegro,Canada,19
Montenegro,Finland,0
Montenegro,France,86
Montenegro,Germany,283
Montenegro,Greece,0
Montenegro,Iceland,0
Montenegro,Ireland,6
Montenegro,Italy,81
Montenegro,Luxembourg,18
Montenegro,Netherlands,0
Montenegro,Norway,0
Montenegro,Sweden,40
Montenegro,Switzerland,45
Montenegro,United States of America,109
Morocco,Albania,0
Morocco,Argentina,0
Morocco,Australia,12
Morocco,Austria,30
Morocco,Belgium,70
Morocco,Bosnia and Herzegovina,0
Morocco,Brazil,8
Morocco,Bulgaria,0
Morocco,Cameroon,7
Morocco,Canada,151
Morocco,Chile,0
Morocco,Croatia,0
Morocco,Cyprus,0
Morocco,Czech Rep.,0
Morocco,Denmark,8
Morocco,Ecuador,0
Morocco,Egypt,0
Morocco,Finland,37
Morocco,France,473
Morocco,Germany,576
Morocco,Greece,107
Morocco,Hungary,0
Morocco,Iceland,0
Morocco,Indonesia,0
Morocco,Iraq,0
Morocco,Ireland,8
Morocco,Italy,746
Morocco,Jordan,0
Morocco,Kyrgyzstan,0
Morocco,Lebanon,0
Morocco,Libya,0
Morocco,Luxembourg,0
Morocco,Malaysia,0
Morocco,Malta,27
Morocco,Mauritania,0
Morocco,Mexico,0
Morocco,Montenegro,0
Morocco,Netherlands,44
Morocco,New Zealand,0
Morocco,Niger,0
Morocco,Nigeria,0
Morocco,Norway,29
Morocco,Pakistan,0
Morocco,Paraguay,0
Morocco,Peru,0
Morocco,Poland,0
Morocco,Portugal,9
Morocco,Rep. of Korea,0
Morocco,Romania,0
Morocco,Slovenia,0
Morocco,Spain,112
Morocco,Swaziland,0
Morocco,Sweden,230
Morocco,Switzerland,62
Morocco,Syrian Arab Rep.,6
Morocco,Turkey,31
Morocco,Ukraine,0
Morocco,United Arab Emirates,0
Morocco,United Kingdom,167
Morocco,United States of America,114
Morocco,Uruguay,0
Mozambique,Australia,0
Mozambique,Brazil,0
Mozambique,Burundi,0
Mozambique,Canada,0
Mozambique,China,0
Mozambique,Denmark,0
Mozambique,France,9
Mozambique,Germany,11
Mozambique,Indonesia,0
Mozambique,Ireland,6
Mozambique,Italy,0
Mozambique,Kenya,7
Mozambique,Malawi,0
Mozambique,Mozambique,0
Mozambique,Namibia,0
Mozambique,Rep. of Korea,0
Mozambique,Somalia,0
Mozambique,South Africa,0
Mozambique,Spain,0
Mozambique,Sweden,0
Mozambique,Ukraine,0
Mozambique,United Kingdom,5
Mozambique,United States of America,0
Mozambique,Zimbabwe,0
Myanmar,Australia,516
Myanmar,Austria,36
Myanmar,Bangladesh,932204
Myanmar,Belgium,9
Myanmar,Brazil,0
Myanmar,Bulgaria,0
Myanmar,Cambodia,19
Myanmar,Canada,60
Myanmar,Czech Rep.,160
Myanmar,Denmark,45
Myanmar,Egypt,0
Myanmar,Finland,30
Myanmar,France,316
Myanmar,Germany,831
Myanmar,Greece,30
Myanmar,Hungary,0
Myanmar,Iceland,0
Myanmar,India,18089
Myanmar,Indonesia,766
Myanmar,Iran (Islamic Rep. of),0
Myanmar,Ireland,9
Myanmar,Israel,0
Myanmar,Italy,34
Myanmar,Japan,1469
Myanmar,Jordan,0
Myanmar,Malaysia,98041
Myanmar,Malta,0
Myanmar,Mexico,0
Myanmar,Morocco,0
Myanmar,Myanmar,0
Myanmar,Nauru,115
Myanmar,Nepal,190
Myanmar,Netherlands,732
Myanmar,New Zealand,12
Myanmar,Norway,130
Myanmar,Pakistan,21
Myanmar,Papua New Guinea,0
Myanmar,Philippines,10
Myanmar,Rep. of Korea,292
Myanmar,Romania,29
Myanmar,Spain,5
Myanmar,Sri Lanka,35
Myanmar,Sudan,0
Myanmar,Sweden,16
Myanmar,Switzerland,40
Myanmar,Thailand,99982
Myanmar,Timor-Leste,0
Myanmar,Turkey,0
Myanmar,Ukraine,0
Myanmar,United Kingdom,836
Myanmar,United States of America,1623
Myanmar,Yemen,0
Namibia,Belgium,0
Namibia,Botswana,923
Namibia,Brazil,0
Namibia,Canada,360
Namibia,Ecuador,0
Namibia,France,0
Namibia,Germany,0
Namibia,Ireland,0
Namibia,Italy,0
Namibia,Mexico,0
Namibia,Namibia,0
Namibia,Netherlands,0
Namibia,Panama,0
Namibia,Peru,0
Namibia,United Kingdom,30
Namibia,United States of America,45
Namibia,Zambia,0
Nepal,Argentina,0
Nepal,Australia,182
Nepal,Austria,39
Nepal,Belgium,13
Nepal,Bosnia and Herzegovina,0
Nepal,Brazil,6
Nepal,Bulgaria,0
Nepal,Canada,557
Nepal,"China, Hong Kong SAR",0
Nepal,Colombia,0
Nepal,Costa Rica,0
Nepal,Cyprus,0
Nepal,Czech Rep.,0
Nepal,Dem. Rep. of the Congo,0
Nepal,Denmark,7
Nepal,Ecuador,0
Nepal,Finland,0
Nepal,France,129
Nepal,Germany,50
Nepal,Greece,0
Nepal,Hungary,11
Nepal,Iceland,0
Nepal,Ireland,0
Nepal,Israel,0
Nepal,Italy,95
Nepal,Japan,0
Nepal,Lebanon,0
Nepal,Malaysia,9
Nepal,Malta,0
Nepal,Mexico,0
Nepal,Nauru,0
Nepal,Nepal,0
Nepal,Netherlands,294
Nepal,New Zealand,5
Nepal,Norway,10
Nepal,Panama,0
Nepal,Peru,0
Nepal,Poland,7
Nepal,Portugal,0
Nepal,Rep. of Korea,5
Nepal,Rep. of Moldova,0
Nepal,Senegal,0
Nepal,Spain,0
Nepal,Sri Lanka,0
Nepal,Sweden,19
Nepal,Switzerland,19
Nepal,Thailand,11
Nepal,Turkey,0
Nepal,Ukraine,0
Nepal,United Kingdom,24
Nepal,United States of America,6907
Netherlands,Australia,0
Netherlands,Canada,0
Netherlands,Germany,21
Netherlands,Greece,0
Netherlands,Norway,0
Netherlands,Sweden,0
Netherlands,United Kingdom,0
Netherlands,United States of America,13
New Zealand,Australia,26
New Zealand,Brazil,0
New Zealand,Germany,8
New Zealand,Italy,0
New Zealand,Lebanon,0
New Zealand,Sweden,0
New Zealand,United Kingdom,0
New Zealand,United States of America,0
Nicaragua,Argentina,0
Nicaragua,Australia,0
Nicaragua,Austria,0
Nicaragua,Belize,0
Nicaragua,Brazil,0
Nicaragua,Canada,82
Nicaragua,Chile,0
Nicaragua,Colombia,14
Nicaragua,Costa Rica,461
Nicaragua,Ecuador,0
Nicaragua,El Salvador,6
Nicaragua,Finland,0
Nicaragua,France,0
Nicaragua,Germany,0
Nicaragua,Guatemala,100
Nicaragua,Honduras,6
Nicaragua,Italy,14
Nicaragua,Mexico,28
Nicaragua,Panama,173
Nicaragua,Peru,0
Nicaragua,Rep. of Korea,0
Nicaragua,Spain,11
Nicaragua,Sweden,9
Nicaragua,Switzerland,0
Nicaragua,United Kingdom,0
Nicaragua,United States of America,563
Niger,Algeria,0
Niger,Australia,0
Niger,Austria,0
Niger,Belgium,91
Niger,Brazil,0
Niger,Cameroon,0
Niger,Canada,57
Niger,Chad,495
Niger,China,0
Niger,Costa Rica,0
Niger,CÌ«te d'Ivoire,0
Niger,Dominican Rep.,0
Niger,Ecuador,0
Niger,Egypt,0
Niger,Finland,0
Niger,France,64
Niger,Germany,44
Niger,Ghana,0
Niger,Greece,0
Niger,Guinea,0
Niger,Haiti,0
Niger,Ireland,0
Niger,Israel,0
Niger,Italy,431
Niger,Malta,0
Niger,Mauritania,0
Niger,Morocco,0
Niger,Netherlands,6
Niger,Niger,0
Niger,Norway,0
Niger,Peru,0
Niger,Rep. of Korea,0
Niger,Senegal,0
Niger,South Africa,0
Niger,Spain,0
Niger,Sweden,0
Niger,Switzerland,11
Niger,Togo,0
Niger,Turkey,0
Niger,Ukraine,0
Niger,United Kingdom,6
Niger,United States of America,138
Niger,Yemen,0
Nigeria,Algeria,0
Nigeria,Angola,0
Nigeria,Argentina,42
Nigeria,Armenia,0
Nigeria,Australia,187
Nigeria,Austria,407
Nigeria,Bahamas,0
Nigeria,Belarus,0
Nigeria,Belgium,43
Nigeria,Benin,0
Nigeria,Bolivia (Plurinational State of),0
Nigeria,Botswana,0
Nigeria,Brazil,119
Nigeria,Bulgaria,0
Nigeria,Burundi,0
Nigeria,Cameroon,85319
Nigeria,Canada,4800
Nigeria,Chad,9541
Nigeria,China,0
Nigeria,Congo,6
Nigeria,Costa Rica,19
Nigeria,Croatia,10
Nigeria,Cyprus,9
Nigeria,Czech Rep.,13
Nigeria,CÌ«te d'Ivoire,0
Nigeria,Dem. Rep. of the Congo,0
Nigeria,Denmark,12
Nigeria,Dominican Rep.,0
Nigeria,Ecuador,23
Nigeria,Egypt,17
Nigeria,Estonia,0
Nigeria,Ethiopia,0
Nigeria,Fiji,0
Nigeria,Finland,161
Nigeria,France,2101
Nigeria,Georgia,0
Nigeria,Germany,3971
Nigeria,Ghana,9
Nigeria,Greece,265
Nigeria,Guinea,7
Nigeria,Guinea-Bissau,0
Nigeria,Hungary,54
Nigeria,Iceland,6
Nigeria,India,0
Nigeria,Indonesia,0
Nigeria,Ireland,421
Nigeria,Israel,0
Nigeria,Italy,18026
Nigeria,Japan,0
Nigeria,Jordan,0
Nigeria,Kenya,0
Nigeria,Latvia,0
Nigeria,Lebanon,0
Nigeria,Liberia,0
Nigeria,Libya,0
Nigeria,Liechtenstein,0
Nigeria,Lithuania,5
Nigeria,Luxembourg,10
Nigeria,Malaysia,0
Nigeria,Malta,107
Nigeria,Mauritania,17
Nigeria,Mexico,25
Nigeria,Morocco,9
Nigeria,Namibia,0
Nigeria,Netherlands,303
Nigeria,New Zealand,0
Nigeria,Niger,108470
Nigeria,Nigeria,0
Nigeria,Norway,178
Nigeria,Panama,10
Nigeria,Paraguay,0
Nigeria,Peru,16
Nigeria,Philippines,0
Nigeria,Poland,10
Nigeria,Portugal,27
Nigeria,Rep. of Korea,10
Nigeria,Rep. of Moldova,0
Nigeria,Romania,5
Nigeria,Russian Federation,0
Nigeria,Senegal,7
Nigeria,Serbia and Kosovo (S/RES/1244 (1999)),0
Nigeria,Slovenia,0
Nigeria,Somalia,0
Nigeria,South Africa,0
Nigeria,Spain,47
Nigeria,Sri Lanka,0
Nigeria,Sudan,0
Nigeria,Suriname,0
Nigeria,Swaziland,0
Nigeria,Sweden,510
Nigeria,Switzerland,185
Nigeria,Thailand,0
Nigeria,The former Yugoslav Republic of Macedonia,0
Nigeria,Togo,8
Nigeria,Trinidad and Tobago,0
Nigeria,Tunisia,0
Nigeria,Turkey,11
Nigeria,Uganda,0
Nigeria,Ukraine,5
Nigeria,United Kingdom,2205
Nigeria,United States of America,1154
Nigeria,Uruguay,13
Nigeria,Venezuela (Bolivarian Republic of),7
Nigeria,Yemen,0
Niue,United States of America,19
Norway,Australia,0
Norway,Brazil,0
Norway,Canada,0
Norway,Finland,0
Norway,Germany,0
Norway,Greece,0
Norway,Italy,0
Norway,Netherlands,0
Norway,Sweden,0
Norway,United Kingdom,0
Norway,United States of America,0
Oman,Australia,0
Oman,Canada,9
Oman,Germany,9
Oman,Ireland,0
Oman,Italy,0
Oman,Jordan,0
Oman,Lebanon,0
Oman,Philippines,0
Oman,Tunisia,0
Oman,United Kingdom,11
Oman,United States of America,0
Pakistan,Afghanistan,75893
Pakistan,Argentina,32
Pakistan,Australia,4496
Pakistan,Austria,270
Pakistan,Azerbaijan,16
Pakistan,Bahrain,0
Pakistan,Belarus,0
Pakistan,Belgium,222
Pakistan,Belize,0
Pakistan,Benin,5
Pakistan,Bolivia (Plurinational State of),0
Pakistan,Bosnia and Herzegovina,0
Pakistan,Brazil,260
Pakistan,Bulgaria,12
Pakistan,Burkina Faso,0
Pakistan,Burundi,0
Pakistan,Cambodia,5
Pakistan,Cameroon,0
Pakistan,Canada,4971
Pakistan,Chile,0
Pakistan,China,18
Pakistan,"China, Hong Kong SAR",8
Pakistan,Colombia,0
Pakistan,Costa Rica,0
Pakistan,Croatia,0
Pakistan,Cyprus,17
Pakistan,Czech Rep.,20
Pakistan,Denmark,58
Pakistan,Djibouti,0
Pakistan,Ecuador,25
Pakistan,Egypt,0
Pakistan,Estonia,0
Pakistan,Fiji,0
Pakistan,Finland,66
Pakistan,France,1399
Pakistan,Georgia,10
Pakistan,Germany,6572
Pakistan,Ghana,26
Pakistan,Greece,726
Pakistan,Guyana,0
Pakistan,Hungary,55
Pakistan,Iceland,11
Pakistan,India,0
Pakistan,Indonesia,372
Pakistan,Iran (Islamic Rep. of),10
Pakistan,Iraq,0
Pakistan,Ireland,172
Pakistan,Italy,15966
Pakistan,Japan,34
Pakistan,Jordan,5
Pakistan,Kenya,9
Pakistan,Kuwait,0
Pakistan,Latvia,0
Pakistan,Lebanon,0
Pakistan,Liberia,0
Pakistan,Lithuania,5
Pakistan,Luxembourg,0
Pakistan,Madagascar,12
Pakistan,Malaysia,1092
Pakistan,Mali,0
Pakistan,Malta,51
Pakistan,Mexico,7
Pakistan,Montenegro,0
Pakistan,Morocco,5
Pakistan,Nauru,120
Pakistan,Nepal,228
Pakistan,Netherlands,428
Pakistan,New Zealand,57
Pakistan,Nigeria,0
Pakistan,Norway,99
Pakistan,Oman,0
Pakistan,Pakistan,0
Pakistan,Panama,0
Pakistan,Papua New Guinea,96
Pakistan,Peru,0
Pakistan,Philippines,77
Pakistan,Poland,18
Pakistan,Portugal,60
Pakistan,Qatar,0
Pakistan,Rep. of Korea,86
Pakistan,Rep. of Moldova,0
Pakistan,Romania,40
Pakistan,Russian Federation,0
Pakistan,Senegal,0
Pakistan,Serbia and Kosovo (S/RES/1244 (1999)),0
Pakistan,Slovakia,6
Pakistan,Slovenia,0
Pakistan,Somalia,0
Pakistan,South Africa,0
Pakistan,Spain,365
Pakistan,Sri Lanka,600
Pakistan,Sweden,461
Pakistan,Switzerland,150
Pakistan,Syrian Arab Rep.,173
Pakistan,Thailand,2075
Pakistan,The former Yugoslav Republic of Macedonia,0
Pakistan,Trinidad and Tobago,10
Pakistan,Turkey,56
Pakistan,Uganda,224
Pakistan,Ukraine,9
Pakistan,United Arab Emirates,0
Pakistan,United Kingdom,7207
Pakistan,United States of America,3308
Pakistan,Venezuela (Bolivarian Republic of),0
Pakistan,Yemen,0
Palau,Italy,0
Palestinian,Albania,0
Palestinian,Algeria,4014
Palestinian,Argentina,10
Palestinian,Armenia,6
Palestinian,Australia,378
Palestinian,Azerbaijan,0
Palestinian,Bangladesh,0
Palestinian,Belarus,0
Palestinian,Belgium,117
Palestinian,Bosnia and Herzegovina,0
Palestinian,Brazil,490
Palestinian,Bulgaria,0
Palestinian,Canada,777
Palestinian,Chile,11
Palestinian,China,9
Palestinian,"China, Hong Kong SAR",0
Palestinian,Colombia,0
Palestinian,Costa Rica,0
Palestinian,Croatia,0
Palestinian,Cuba,6
Palestinian,Cyprus,1964
Palestinian,Czech Rep.,0
Palestinian,CÌ«te d'Ivoire,0
Palestinian,Dem. Rep. of the Congo,0
Palestinian,Denmark,24
Palestinian,Ecuador,7
Palestinian,Egypt,70018
Palestinian,Estonia,0
Palestinian,France,813
Palestinian,Ghana,13
Palestinian,Greece,606
Palestinian,Guatemala,0
Palestinian,Hungary,87
Palestinian,Iceland,10
Palestinian,India,75
Palestinian,Indonesia,388
Palestinian,Iraq,7865
Palestinian,Ireland,94
Palestinian,Israel,0
Palestinian,Italy,954
Palestinian,Kazakhstan,0
Palestinian,Kenya,0
Palestinian,Kuwait,0
Palestinian,Latvia,5
Palestinian,Lebanon,0
Palestinian,Liberia,0
Palestinian,Libya,5303
Palestinian,Liechtenstein,0
Palestinian,Madagascar,0
Palestinian,Malaysia,236
Palestinian,Malta,68
Palestinian,Mauritania,40
Palestinian,Mexico,0
Palestinian,Montenegro,0
Palestinian,Morocco,71
Palestinian,Netherlands,168
Palestinian,New Zealand,15
Palestinian,Nigeria,8
Palestinian,Pakistan,22
Palestinian,Panama,0
Palestinian,Peru,35
Palestinian,Philippines,48
Palestinian,Poland,16
Palestinian,Portugal,0
Palestinian,Rep. of Korea,5
Palestinian,Rep. of Moldova,5
Palestinian,Romania,42
Palestinian,Russian Federation,9
Palestinian,Saudi Arabia,9
Palestinian,Senegal,0
Palestinian,Serbia and Kosovo (S/RES/1244 (1999)),0
Palestinian,Sierra Leone,0
Palestinian,Slovakia,7
Palestinian,Slovenia,11
Palestinian,Somalia,15
Palestinian,South Africa,38
Palestinian,Spain,862
Palestinian,Sri Lanka,10
Palestinian,Sudan,59
Palestinian,Sweden,983
Palestinian,Syrian Arab Rep.,0
Palestinian,Thailand,413
Palestinian,Togo,0
Palestinian,Tunisia,29
Palestinian,Turkey,1147
Palestinian,Uganda,0
Palestinian,Ukraine,37
Palestinian,United Arab Emirates,5
Palestinian,United Kingdom,486
Palestinian,United States of America,0
Palestinian,Uruguay,0
Palestinian,Venezuela (Bolivarian Republic of),7
Palestinian,Yemen,625
Palestinian,Zambia,10
Panama,Argentina,0
Panama,Brazil,0
Panama,Canada,16
Panama,Costa Rica,0
Panama,Denmark,0
Panama,Ecuador,0
Panama,Ireland,0
Panama,Italy,0
Panama,Mexico,0
Panama,Netherlands,0
Panama,Peru,0
Panama,Spain,0
Panama,Switzerland,0
Panama,United Kingdom,0
Panama,United States of America,15
Papua New Guinea,Australia,396
Papua New Guinea,Canada,0
Papua New Guinea,Costa Rica,0
Papua New Guinea,Finland,0
Papua New Guinea,New Zealand,0
Papua New Guinea,United States of America,0
Paraguay,Argentina,8
Paraguay,Brazil,8
Paraguay,Canada,21
Paraguay,Chile,0
Paraguay,Ecuador,0
Paraguay,France,6
Paraguay,Germany,0
Paraguay,Italy,0
Paraguay,Peru,0
Paraguay,Spain,0
Paraguay,Sweden,0
Paraguay,Switzerland,0
Paraguay,United Kingdom,0
Paraguay,United States of America,19
Paraguay,Uruguay,0
Peru,Albania,0
Peru,Argentina,547
Peru,Australia,9
Peru,Austria,0
Peru,Belgium,0
Peru,Belize,0
Peru,Bolivia (Plurinational State of),515
Peru,Brazil,45
Peru,Canada,252
Peru,Chile,113
Peru,Colombia,0
Peru,Costa Rica,15
Peru,Denmark,0
Peru,Ecuador,80
Peru,El Salvador,0
Peru,France,298
Peru,Germany,38
Peru,Greece,0
Peru,Italy,70
Peru,Luxembourg,0
Peru,Mexico,11
Peru,Netherlands,9
Peru,New Zealand,0
Peru,Nicaragua,0
Peru,Panama,23
Peru,Peru,0
Peru,Portugal,0
Peru,Rep. of Korea,0
Peru,Spain,0
Peru,Sweden,11
Peru,Switzerland,8
Peru,United Kingdom,0
Peru,United States of America,528
Peru,Uruguay,6
Peru,Venezuela (Bolivarian Republic of),0
Philippines,Argentina,0
Philippines,Australia,51
Philippines,Austria,10
Philippines,Belgium,0
Philippines,Brazil,0
Philippines,Canada,96
Philippines,China,0
Philippines,Croatia,0
Philippines,Cyprus,12
Philippines,Denmark,0
Philippines,Djibouti,0
Philippines,Ecuador,0
Philippines,Egypt,0
Philippines,Finland,0
Philippines,France,0
Philippines,Germany,28
Philippines,Greece,7
Philippines,Iraq,0
Philippines,Ireland,0
Philippines,Israel,0
Philippines,Italy,29
Philippines,Japan,0
Philippines,Jordan,0
Philippines,Kuwait,0
Philippines,Lebanon,0
Philippines,Malaysia,18
Philippines,Malta,0
Philippines,New Zealand,0
Philippines,Norway,6
Philippines,Peru,0
Philippines,Philippines,0
Philippines,Poland,0
Philippines,Rep. of Korea,0
Philippines,Spain,0
Philippines,Sweden,7
Philippines,Switzerland,6
Philippines,Turkey,0
Philippines,United Arab Emirates,0
Philippines,United Kingdom,18
Philippines,United States of America,145
Poland,Australia,0
Poland,Austria,0
Poland,Belgium,154
Poland,Brazil,0
Poland,Canada,125
Poland,Chile,0
Poland,France,140
Poland,Germany,666
Poland,Norway,0
Poland,Peru,0
Poland,Rep. of Moldova,0
Poland,Sweden,0
Poland,Switzerland,0
Poland,United Kingdom,0
Poland,United States of America,23
Portugal,Argentina,0
Portugal,Australia,0
Portugal,Austria,0
Portugal,Bolivia (Plurinational State of),0
Portugal,Brazil,0
Portugal,Canada,0
Portugal,Germany,6
Portugal,Israel,0
Portugal,Peru,0
Portugal,Russian Federation,0
Portugal,Switzerland,0
Portugal,United Kingdom,0
Portugal,United States of America,0
Puerto Rico,Brazil,0
Qatar,Argentina,0
Qatar,Australia,0
Qatar,Canada,12
Qatar,France,0
Qatar,Germany,0
Qatar,Lebanon,0
Qatar,Romania,0
Qatar,United Kingdom,6
Qatar,United States of America,13
Rep. of Korea,Australia,45
Rep. of Korea,Austria,0
Rep. of Korea,Brazil,0
Rep. of Korea,Canada,102
Rep. of Korea,Chile,0
Rep. of Korea,Denmark,0
Rep. of Korea,France,0
Rep. of Korea,Germany,45
Rep. of Korea,Ireland,0
Rep. of Korea,Italy,0
Rep. of Korea,Norway,0
Rep. of Korea,Sweden,6
Rep. of Korea,Switzerland,0
Rep. of Korea,United Kingdom,7
Rep. of Korea,United States of America,29
Rep. of Moldova,Argentina,0
Rep. of Moldova,Australia,0
Rep. of Moldova,Austria,66
Rep. of Moldova,Belarus,0
Rep. of Moldova,Belgium,0
Rep. of Moldova,Bosnia and Herzegovina,0
Rep. of Moldova,Canada,121
Rep. of Moldova,Croatia,0
Rep. of Moldova,Cyprus,18
Rep. of Moldova,Czech Rep.,25
Rep. of Moldova,Denmark,0
Rep. of Moldova,Finland,6
Rep. of Moldova,France,322
Rep. of Moldova,Georgia,0
Rep. of Moldova,Germany,86
Rep. of Moldova,Greece,11
Rep. of Moldova,Hungary,0
Rep. of Moldova,Iceland,0
Rep. of Moldova,Ireland,105
Rep. of Moldova,Israel,0
Rep. of Moldova,Italy,100
Rep. of Moldova,Jordan,0
Rep. of Moldova,Lebanon,0
Rep. of Moldova,Luxembourg,0
Rep. of Moldova,Malaysia,0
Rep. of Moldova,Netherlands,0
Rep. of Moldova,Norway,0
Rep. of Moldova,Poland,0
Rep. of Moldova,Romania,0
Rep. of Moldova,Russian Federation,21
Rep. of Moldova,Spain,0
Rep. of Moldova,Sweden,8
Rep. of Moldova,Switzerland,7
Rep. of Moldova,Ukraine,0
Rep. of Moldova,United Kingdom,18
Rep. of Moldova,United States of America,1400
Romania,Argentina,51
Romania,Australia,9
Romania,Austria,9
Romania,Belgium,38
Romania,Benin,0
Romania,Brazil,0
Romania,Canada,193
Romania,Colombia,7
Romania,Costa Rica,0
Romania,Czech Rep.,81
Romania,France,151
Romania,Germany,163
Romania,Iraq,0
Romania,Israel,0
Romania,Lebanon,0
Romania,Mexico,7
Romania,Norway,0
Romania,Panama,0
Romania,Peru,0
Romania,Senegal,0
Romania,Slovakia,37
Romania,Sweden,63
Romania,Switzerland,20
Romania,United Kingdom,0
Romania,United States of America,371
Russian Federation,Albania,0
Russian Federation,Argentina,65
Russian Federation,Armenia,0
Russian Federation,Australia,55
Russian Federation,Austria,11301
Russian Federation,Azerbaijan,419
Russian Federation,Belarus,0
Russian Federation,Belgium,2558
Russian Federation,Bolivia (Plurinational State of),5
Russian Federation,Bosnia and Herzegovina,0
Russian Federation,Brazil,13
Russian Federation,Bulgaria,0
Russian Federation,Canada,877
Russian Federation,Chile,0
Russian Federation,"China, Hong Kong SAR",0
Russian Federation,Costa Rica,19
Russian Federation,Croatia,14
Russian Federation,Cyprus,76
Russian Federation,Czech Rep.,319
Russian Federation,Denmark,1029
Russian Federation,Dominican Rep.,0
Russian Federation,Ecuador,30
Russian Federation,Egypt,18
Russian Federation,Estonia,26
Russian Federation,Ethiopia,0
Russian Federation,Finland,761
Russian Federation,France,15634
Russian Federation,Georgia,259
Russian Federation,Germany,6960
Russian Federation,Greece,11
Russian Federation,Hungary,36
Russian Federation,Iceland,11
Russian Federation,India,0
Russian Federation,Indonesia,0
Russian Federation,Ireland,159
Russian Federation,Israel,0
Russian Federation,Italy,208
Russian Federation,Jordan,25
Russian Federation,Latvia,24
Russian Federation,Lebanon,0
Russian Federation,Liechtenstein,0
Russian Federation,Lithuania,636
Russian Federation,Luxembourg,33
Russian Federation,Malaysia,0
Russian Federation,Malta,12
Russian Federation,Mexico,19
Russian Federation,Montenegro,0
Russian Federation,Netherlands,274
Russian Federation,New Zealand,6
Russian Federation,Nicaragua,0
Russian Federation,Norway,998
Russian Federation,Pakistan,7
Russian Federation,Panama,0
Russian Federation,Paraguay,8
Russian Federation,Peru,16
Russian Federation,Philippines,0
Russian Federation,Poland,9950
Russian Federation,Portugal,18
Russian Federation,Rep. of Korea,13
Russian Federation,Rep. of Moldova,0
Russian Federation,Romania,0
Russian Federation,Russian Federation,0
Russian Federation,Saudi Arabia,0
Russian Federation,Slovakia,37
Russian Federation,Slovenia,15
Russian Federation,Spain,139
Russian Federation,Sweden,1628
Russian Federation,Switzerland,734
Russian Federation,Thailand,0
Russian Federation,Turkey,5
Russian Federation,Turkmenistan,0
Russian Federation,Ukraine,150
Russian Federation,United Kingdom,484
Russian Federation,United States of America,5463
Russian Federation,Uruguay,12
Russian Federation,Yemen,0
Rwanda,Angola,273
Rwanda,Argentina,0
Rwanda,Australia,64
Rwanda,Austria,19
Rwanda,Belarus,0
Rwanda,Belgium,803
Rwanda,Benin,0
Rwanda,Botswana,20
Rwanda,Brazil,18
Rwanda,Bulgaria,0
Rwanda,Burkina Faso,23
Rwanda,Burundi,422
Rwanda,Cameroon,832
Rwanda,Canada,1013
Rwanda,Central African Rep.,184
Rwanda,Chad,17
Rwanda,China,0
Rwanda,"China, Hong Kong SAR",20
Rwanda,Colombia,0
Rwanda,Congo,9275
Rwanda,Cyprus,0
Rwanda,Czech Rep.,0
Rwanda,CÌ«te d'Ivoire,47
Rwanda,Dem. Rep. of the Congo,220377
Rwanda,Denmark,20
Rwanda,Djibouti,0
Rwanda,Ethiopia,10
Rwanda,Finland,24
Rwanda,France,2807
Rwanda,Gambia,0
Rwanda,Germany,207
Rwanda,Ghana,36
Rwanda,Greece,8
Rwanda,Guinea,10
Rwanda,Guyana,0
Rwanda,India,0
Rwanda,Ireland,66
Rwanda,Israel,0
Rwanda,Italy,13
Rwanda,Kenya,576
Rwanda,Liberia,0
Rwanda,Luxembourg,19
Rwanda,Malawi,1943
Rwanda,Mali,7
Rwanda,Mauritania,0
Rwanda,Mexico,0
Rwanda,Mozambique,766
Rwanda,Namibia,145
Rwanda,Netherlands,67
Rwanda,New Zealand,0
Rwanda,Niger,18
Rwanda,Nigeria,0
Rwanda,Norway,45
Rwanda,Panama,0
Rwanda,Philippines,19
Rwanda,Poland,5
Rwanda,Portugal,0
Rwanda,Rep. of Korea,0
Rwanda,Romania,8
Rwanda,Rwanda,0
Rwanda,Senegal,274
Rwanda,South Africa,1295
Rwanda,South Sudan,0
Rwanda,Spain,0
