Origin,Destination,Value
Mexico,Panama,0
Mexico,Peru,0
Mexico,Poland,0
Mexico,Rep. of Korea,0
Mexico,Spain,56
Mexico,Sweden,8
Mexico,Switzerland,0
Mexico,Trinidad and Tobago,0
Mexico,United Kingdom,29
Mexico,United States of America,83501
Mexico,Uruguay,0
Monaco,Kuwait,0
Monaco,United States of America,0
Mongolia,Australia,51
Mongolia,Austria,288
Mongolia,Belgium,5
Mongolia,Brazil,0
Mongolia,Canada,36
Mongolia,Czech Rep.,0
Mongolia,Finland,0
Mongolia,France,48
Mongolia,Germany,990
Mongolia,Hungary,0
Mongolia,Iceland,0
Mongolia,Ireland,11
Mongolia,Israel,83
Mongolia,Italy,0
Mongolia,Japan,70
Mongolia,Luxembourg,0
Mongolia,Mongolia,0
Mongolia,Netherlands,0
Mongolia,New Zealand,0
Mongolia,Norway,8
Mongolia,Peru,0
Mongolia,Poland,0
Mongolia,Rep. of Korea,159
Mongolia,Spain,8
Mongolia,Sweden,359
Mongolia,Switzerland,54
Mongolia,Turkey,80
Mongolia,Ukraine,0
Mongolia,United Kingdom,28
Mongolia,United States of America,1882
Montenegro,Albania,0
Montenegro,Austria,5
Montenegro,Belgium,5
Montenegro,Bosnia and Herzegovina,0
Montenegro,Canada,8
Montenegro,Finland,0
Montenegro,France,46
Montenegro,Germany,436
Montenegro,Greece,0
Montenegro,Iceland,0
Montenegro,Ireland,0
Montenegro,Italy,14
Montenegro,Luxembourg,10
Montenegro,Netherlands,0
Montenegro,Norway,0
Montenegro,Sweden,31
Montenegro,Switzerland,7
Montenegro,United States of America,206
Morocco,Albania,0
Morocco,Argentina,11
Morocco,Australia,8
Morocco,Austria,218
Morocco,Belgium,130
Morocco,Bosnia and Herzegovina,22
Morocco,Brazil,331
Morocco,Bulgaria,0
Morocco,Cameroon,0
Morocco,Canada,59
Morocco,Chile,0
Morocco,Croatia,9
Morocco,Cyprus,5
Morocco,Czech Rep.,0
Morocco,Denmark,64
Morocco,Ecuador,0
Morocco,Egypt,0
Morocco,Finland,16
Morocco,France,359
Morocco,Germany,1691
Morocco,Greece,275
Morocco,Hungary,0
Morocco,Iceland,8
Morocco,Indonesia,0
Morocco,Iraq,0
Morocco,Ireland,26
Morocco,Italy,1901
Morocco,Jordan,15
Morocco,Kyrgyzstan,0
Morocco,Lebanon,0
Morocco,Libya,0
Morocco,Luxembourg,55
Morocco,Malaysia,0
Morocco,Malta,6
Morocco,Mauritania,0
Morocco,Mexico,0
Morocco,Montenegro,23
Morocco,Netherlands,180
Morocco,New Zealand,0
Morocco,Niger,0
Morocco,Nigeria,0
Morocco,Norway,14
Morocco,Pakistan,0
Morocco,Paraguay,0
Morocco,Peru,0
Morocco,Poland,0
Morocco,Portugal,0
Morocco,Rep. of Korea,144
Morocco,Romania,0
Morocco,Slovenia,12
Morocco,Spain,402
Morocco,Swaziland,0
Morocco,Sweden,368
Morocco,Switzerland,101
Morocco,Syrian Arab Rep.,0
Morocco,Turkey,76
Morocco,Ukraine,0
Morocco,United Arab Emirates,0
Morocco,United Kingdom,115
Morocco,United States of America,198
Morocco,Uruguay,0
Mozambique,Australia,0
Mozambique,Brazil,62
Mozambique,Burundi,0
Mozambique,Canada,0
Mozambique,China,16
Mozambique,Denmark,0
Mozambique,France,6
Mozambique,Germany,27
Mozambique,Indonesia,0
Mozambique,Ireland,0
Mozambique,Italy,0
Mozambique,Kenya,0
Mozambique,Malawi,3367
Mozambique,Mozambique,0
Mozambique,Namibia,0
Mozambique,Rep. of Korea,7
Mozambique,Somalia,0
Mozambique,South Africa,987
Mozambique,Spain,0
Mozambique,Sweden,0
Mozambique,Ukraine,0
Mozambique,United Kingdom,6
Mozambique,United States of America,31
Mozambique,Zimbabwe,8059
Myanmar,Australia,243
Myanmar,Austria,14
Myanmar,Bangladesh,0
Myanmar,Belgium,0
Myanmar,Brazil,5
Myanmar,Bulgaria,0
Myanmar,Cambodia,0
Myanmar,Canada,5
Myanmar,Czech Rep.,0
Myanmar,Denmark,6
Myanmar,Egypt,0
Myanmar,Finland,0
Myanmar,France,30
Myanmar,Germany,132
Myanmar,Greece,61
Myanmar,Hungary,0
Myanmar,Iceland,0
Myanmar,India,3152
Myanmar,Indonesia,49
Myanmar,Iran (Islamic Rep. of),84
Myanmar,Ireland,10
Myanmar,Israel,38
Myanmar,Italy,35
Myanmar,Japan,2241
Myanmar,Jordan,0
Myanmar,Malaysia,33656
Myanmar,Malta,0
Myanmar,Mexico,0
Myanmar,Morocco,0
Myanmar,Myanmar,0
Myanmar,Nauru,0
Myanmar,Nepal,124
Myanmar,Netherlands,7
Myanmar,New Zealand,0
Myanmar,Norway,6
Myanmar,Pakistan,0
Myanmar,Papua New Guinea,0
Myanmar,Philippines,0
Myanmar,Rep. of Korea,12
Myanmar,Romania,0
Myanmar,Spain,0
Myanmar,Sri Lanka,0
Myanmar,Sudan,0
Myanmar,Sweden,6
Myanmar,Switzerland,0
Myanmar,Thailand,254
Myanmar,Timor-Leste,0
Myanmar,Turkey,15
Myanmar,Ukraine,8
Myanmar,United Kingdom,90
Myanmar,United States of America,779
Myanmar,Yemen,0
Namibia,Belgium,0
Namibia,Botswana,11
Namibia,Brazil,34
Namibia,Canada,54
Namibia,Ecuador,0
Namibia,France,0
Namibia,Germany,0
Namibia,Ireland,0
Namibia,Italy,0
Namibia,Mexico,0
Namibia,Namibia,0
Namibia,Netherlands,0
Namibia,Panama,0
Namibia,Peru,0
Namibia,United Kingdom,101
Namibia,United States of America,6
Namibia,Zambia,0
Nepal,Argentina,0
Nepal,Australia,327
Nepal,Austria,82
Nepal,Belgium,20
Nepal,Bosnia and Herzegovina,0
Nepal,Brazil,143
Nepal,Bulgaria,0
Nepal,Canada,188
Nepal,"China, Hong Kong SAR",0
Nepal,Colombia,0
Nepal,Costa Rica,107
Nepal,Cyprus,102
Nepal,Czech Rep.,0
Nepal,Dem. Rep. of the Congo,0
Nepal,Denmark,0
Nepal,Ecuador,0
Nepal,Finland,0
Nepal,France,67
Nepal,Germany,140
Nepal,Greece,63
Nepal,Hungary,0
Nepal,Iceland,0
Nepal,Ireland,15
Nepal,Israel,8
Nepal,Italy,156
Nepal,Japan,4520
Nepal,Lebanon,0
Nepal,Malaysia,0
Nepal,Malta,0
Nepal,Mexico,0
Nepal,Nauru,9
Nepal,Nepal,0
Nepal,Netherlands,0
Nepal,New Zealand,0
Nepal,Norway,0
Nepal,Panama,16
Nepal,Peru,0
Nepal,Poland,0
Nepal,Portugal,0
Nepal,Rep. of Korea,135
Nepal,Rep. of Moldova,0
Nepal,Senegal,0
Nepal,Spain,0
Nepal,Sri Lanka,0
Nepal,Sweden,14
Nepal,Switzerland,11
Nepal,Thailand,0
Nepal,Turkey,5
Nepal,Ukraine,18
Nepal,United Kingdom,135
Nepal,United States of America,6872
Netherlands,Australia,0
Netherlands,Canada,19
Netherlands,Germany,5
Netherlands,Greece,0
Netherlands,Norway,0
Netherlands,Sweden,0
Netherlands,United Kingdom,0
Netherlands,United States of America,41
New Zealand,Australia,27
New Zealand,Brazil,0
New Zealand,Germany,0
New Zealand,Italy,0
New Zealand,Lebanon,0
New Zealand,Sweden,0
New Zealand,United Kingdom,0
New Zealand,United States of America,0
Nicaragua,Argentina,0
Nicaragua,Australia,0
Nicaragua,Austria,0
Nicaragua,Belize,5
Nicaragua,Brazil,6
Nicaragua,Canada,21
Nicaragua,Chile,0
Nicaragua,Colombia,0
Nicaragua,Costa Rica,73
Nicaragua,Ecuador,0
Nicaragua,El Salvador,0
Nicaragua,Finland,0
Nicaragua,France,0
Nicaragua,Germany,0
Nicaragua,Guatemala,0
Nicaragua,Honduras,0
Nicaragua,Italy,6
Nicaragua,Mexico,57
Nicaragua,Panama,630
Nicaragua,Peru,0
Nicaragua,Rep. of Korea,0
Nicaragua,Spain,47
Nicaragua,Sweden,59
Nicaragua,Switzerland,0
Nicaragua,United Kingdom,0
Nicaragua,United States of America,1815
Niger,Algeria,0
Niger,Australia,0
Niger,Austria,5
Niger,Belgium,60
Niger,Brazil,6
Niger,Cameroon,0
Niger,Canada,27
Niger,Chad,0
Niger,China,0
Niger,Costa Rica,7
Niger,CÌ«te d'Ivoire,0
Niger,Dominican Rep.,0
Niger,Ecuador,0
Niger,Egypt,6
Niger,Finland,0
Niger,France,44
Niger,Germany,193
Niger,Ghana,0
Niger,Greece,5
Niger,Guinea,0
Niger,Haiti,0
Niger,Ireland,0
Niger,Israel,0
Niger,Italy,860
Niger,Malta,0
Niger,Mauritania,0
Niger,Morocco,0
Niger,Netherlands,0
Niger,Niger,0
Niger,Norway,0
Niger,Peru,0
Niger,Rep. of Korea,0
Niger,Senegal,5
Niger,South Africa,894
Niger,Spain,8
Niger,Sweden,0
Niger,Switzerland,5
Niger,Togo,0
Niger,Turkey,0
Niger,Ukraine,0
Niger,United Kingdom,0
Niger,United States of America,262
Niger,Yemen,0
Nigeria,Algeria,0
Nigeria,Angola,0
Nigeria,Argentina,55
Nigeria,Armenia,0
Nigeria,Australia,305
Nigeria,Austria,1659
Nigeria,Bahamas,0
Nigeria,Belarus,0
Nigeria,Belgium,70
Nigeria,Benin,5
Nigeria,Bolivia (Plurinational State of),0
Nigeria,Botswana,0
Nigeria,Brazil,3102
Nigeria,Bulgaria,6
Nigeria,Burundi,0
Nigeria,Cameroon,9
Nigeria,Canada,5632
Nigeria,Chad,0
Nigeria,China,54
Nigeria,Congo,0
Nigeria,Costa Rica,0
Nigeria,Croatia,5
Nigeria,Cyprus,82
Nigeria,Czech Rep.,9
Nigeria,CÌ«te d'Ivoire,18
Nigeria,Dem. Rep. of the Congo,0
Nigeria,Denmark,45
Nigeria,Dominican Rep.,0
Nigeria,Ecuador,13
Nigeria,Egypt,335
Nigeria,Estonia,0
Nigeria,Ethiopia,0
Nigeria,Fiji,0
Nigeria,Finland,58
Nigeria,France,1857
Nigeria,Georgia,19
Nigeria,Germany,19817
Nigeria,Ghana,14
Nigeria,Greece,238
Nigeria,Guinea,0
Nigeria,Guinea-Bissau,0
Nigeria,Hungary,0
Nigeria,Iceland,0
Nigeria,India,8
Nigeria,Indonesia,24
Nigeria,Ireland,504
Nigeria,Israel,725
Nigeria,Italy,37967
Nigeria,Japan,328
Nigeria,Jordan,13
Nigeria,Kenya,16
Nigeria,Latvia,0
Nigeria,Lebanon,19
Nigeria,Liberia,9
Nigeria,Libya,0
Nigeria,Liechtenstein,0
Nigeria,Lithuania,0
Nigeria,Luxembourg,15
Nigeria,Malaysia,13
Nigeria,Malta,34
Nigeria,Mauritania,70
Nigeria,Mexico,41
Nigeria,Morocco,63
Nigeria,Namibia,9
Nigeria,Netherlands,124
Nigeria,New Zealand,0
Nigeria,Niger,9
Nigeria,Nigeria,0
Nigeria,Norway,33
Nigeria,Panama,36
Nigeria,Paraguay,0
Nigeria,Peru,9
Nigeria,Philippines,10
Nigeria,Poland,0
Nigeria,Portugal,0
Nigeria,Rep. of Korea,431
Nigeria,Rep. of Moldova,0
Nigeria,Romania,0
Nigeria,Russian Federation,0
Nigeria,Senegal,364
Nigeria,Serbia and Kosovo (S/RES/1244 (1999)),11
Nigeria,Slovenia,0
Nigeria,Somalia,0
Nigeria,South Africa,8877
Nigeria,Spain,623
Nigeria,Sri Lanka,0
Nigeria,Sudan,11
Nigeria,Suriname,0
Nigeria,Swaziland,0
Nigeria,Sweden,515
Nigeria,Switzerland,139
Nigeria,Thailand,0
Nigeria,The former Yugoslav Republic of Macedonia,0
Nigeria,Togo,13
Nigeria,Trinidad and Tobago,0
Nigeria,Tunisia,0
Nigeria,Turkey,77
Nigeria,Uganda,0
Nigeria,Ukraine,68
Nigeria,United Kingdom,1749
Nigeria,United States of America,5486
Nigeria,Uruguay,12
Nigeria,Venezuela (Bolivarian Republic of),0
Nigeria,Yemen,0
Niue,United States of America,0
Norway,Australia,9
Norway,Brazil,6
Norway,Canada,0
Norway,Finland,0
Norway,Germany,0
Norway,Greece,0
Norway,Italy,5
Norway,Netherlands,0
Norway,Sweden,0
Norway,United Kingdom,0
Norway,United States of America,0
Oman,Australia,0
Oman,Canada,0
Oman,Germany,6
Oman,Ireland,0
Oman,Italy,0
Oman,Jordan,0
Oman,Lebanon,0
Oman,Philippines,0
Oman,Tunisia,0
Oman,United Kingdom,11
Oman,United States of America,5
Pakistan,Afghanistan,101
Pakistan,Argentina,24
Pakistan,Australia,2351
Pakistan,Austria,1345
Pakistan,Azerbaijan,8
Pakistan,Bahrain,0
Pakistan,Belarus,0
Pakistan,Belgium,155
Pakistan,Belize,0
Pakistan,Benin,0
Pakistan,Bolivia (Plurinational State of),0
Pakistan,Bosnia and Herzegovina,30
Pakistan,Brazil,1660
Pakistan,Bulgaria,99
Pakistan,Burkina Faso,0
Pakistan,Burundi,0
Pakistan,Cambodia,0
Pakistan,Cameroon,0
Pakistan,Canada,1991
Pakistan,Chile,7
Pakistan,China,15
Pakistan,"China, Hong Kong SAR",0
Pakistan,Colombia,5
Pakistan,Costa Rica,11
Pakistan,Croatia,32
Pakistan,Cyprus,209
Pakistan,Czech Rep.,8
Pakistan,Denmark,22
Pakistan,Djibouti,0
Pakistan,Ecuador,11
Pakistan,Egypt,0
Pakistan,Estonia,0
Pakistan,Fiji,0
Pakistan,Finland,36
Pakistan,France,1279
Pakistan,Georgia,40
Pakistan,Germany,17952
Pakistan,Ghana,9
Pakistan,Greece,7705
Pakistan,Guyana,0
Pakistan,Hungary,32
Pakistan,Iceland,12
Pakistan,India,0
Pakistan,Indonesia,29
Pakistan,Iran (Islamic Rep. of),0
Pakistan,Iraq,45
Pakistan,Ireland,940
Pakistan,Italy,11864
Pakistan,Japan,1017
Pakistan,Jordan,18
Pakistan,Kenya,0
Pakistan,Kuwait,12
Pakistan,Latvia,0
Pakistan,Lebanon,15
Pakistan,Liberia,0
Pakistan,Lithuania,6
Pakistan,Luxembourg,0
Pakistan,Madagascar,0
Pakistan,Malaysia,4269
Pakistan,Mali,6
Pakistan,Malta,17
Pakistan,Mexico,9
Pakistan,Montenegro,7
Pakistan,Morocco,7
Pakistan,Nauru,22
Pakistan,Nepal,16
Pakistan,Netherlands,96
Pakistan,New Zealand,12
Pakistan,Nigeria,0
Pakistan,Norway,18
Pakistan,Oman,0
Pakistan,Pakistan,0
Pakistan,Panama,0
Pakistan,Papua New Guinea,0
Pakistan,Peru,13
Pakistan,Philippines,25
Pakistan,Poland,20
Pakistan,Portugal,0
Pakistan,Qatar,0
Pakistan,Rep. of Korea,805
Pakistan,Rep. of Moldova,0
Pakistan,Romania,46
Pakistan,Russian Federation,0
Pakistan,Senegal,0
Pakistan,Serbia and Kosovo (S/RES/1244 (1999)),19
Pakistan,Slovakia,0
Pakistan,Slovenia,32
Pakistan,Somalia,0
Pakistan,South Africa,9993
Pakistan,Spain,342
Pakistan,Sri Lanka,536
Pakistan,Sweden,433
Pakistan,Switzerland,241
Pakistan,Syrian Arab Rep.,25
Pakistan,Thailand,722
Pakistan,The former Yugoslav Republic of Macedonia,0
Pakistan,Trinidad and Tobago,11
Pakistan,Turkey,1634
Pakistan,Uganda,267
Pakistan,Ukraine,191
Pakistan,United Arab Emirates,5
Pakistan,United Kingdom,2758
Pakistan,United States of America,5173
Pakistan,Venezuela (Bolivarian Republic of),0
Pakistan,Yemen,9
Palau,Italy,0
Palestinian,Albania,0
Palestinian,Algeria,86
Palestinian,Argentina,9
Palestinian,Armenia,0
Palestinian,Australia,152
Palestinian,Azerbaijan,0
Palestinian,Bangladesh,0
Palestinian,Belarus,0
Palestinian,Belgium,535
Palestinian,Bosnia and Herzegovina,5
Palestinian,Brazil,350
Palestinian,Bulgaria,0
Palestinian,Canada,626
Palestinian,Chile,16
Palestinian,China,6
Palestinian,"China, Hong Kong SAR",0
Palestinian,Colombia,0
Palestinian,Costa Rica,0
Palestinian,Croatia,0
Palestinian,Cuba,0
Palestinian,Cyprus,214
Palestinian,Czech Rep.,0
Palestinian,CÌ«te d'Ivoire,0
Palestinian,Dem. Rep. of the Congo,0
Palestinian,Denmark,0
Palestinian,Ecuador,5
Palestinian,Egypt,0
Palestinian,Estonia,0
Palestinian,France,199
Palestinian,Ghana,5
Palestinian,Greece,622
Palestinian,Guatemala,0
Palestinian,Hungary,7
Palestinian,Iceland,8
Palestinian,India,0
Palestinian,Indonesia,45
Palestinian,Iraq,136
Palestinian,Ireland,26
Palestinian,Israel,0
Palestinian,Italy,234
Palestinian,Kazakhstan,0
Palestinian,Kenya,0
Palestinian,Kuwait,5
Palestinian,Latvia,0
Palestinian,Lebanon,5
Palestinian,Liberia,0
Palestinian,Libya,1676
Palestinian,Liechtenstein,0
Palestinian,Madagascar,0
Palestinian,Malaysia,481
Palestinian,Malta,13
Palestinian,Mauritania,26
Palestinian,Mexico,0
Palestinian,Montenegro,0
Palestinian,Morocco,27
Palestinian,Netherlands,26
Palestinian,New Zealand,0
Palestinian,Nigeria,0
Palestinian,Pakistan,0
Palestinian,Panama,0
Palestinian,Peru,10
Palestinian,Philippines,9
Palestinian,Poland,0
Palestinian,Portugal,0
Palestinian,Rep. of Korea,0
Palestinian,Rep. of Moldova,0
Palestinian,Romania,16
Palestinian,Russian Federation,0
Palestinian,Saudi Arabia,0
Palestinian,Senegal,0
Palestinian,Serbia and Kosovo (S/RES/1244 (1999)),0
Palestinian,Sierra Leone,0
Palestinian,Slovakia,0
Palestinian,Slovenia,0
Palestinian,Somalia,0
Palestinian,South Africa,0
Palestinian,Spain,1315
Palestinian,Sri Lanka,0
Palestinian,Sudan,76
Palestinian,Sweden,442
Palestinian,Syrian Arab Rep.,0
Palestinian,Thailand,16
Palestinian,Togo,0
Palestinian,Tunisia,0
Palestinian,Turkey,647
Palestinian,Uganda,7
Palestinian,Ukraine,164
Palestinian,United Arab Emirates,143
Palestinian,United Kingdom,238
Palestinian,United States of America,57
Palestinian,Uruguay,0
Palestinian,Venezuela (Bolivarian Republic of),0
Palestinian,Yemen,162
Palestinian,Zambia,0
Panama,Argentina,0
Panama,Brazil,0
Panama,Canada,23
Panama,Costa Rica,5
Panama,Denmark,0
Panama,Ecuador,0
Panama,Ireland,0
Panama,Italy,0
Panama,Mexico,0
Panama,Netherlands,0
Panama,Peru,0
Panama,Spain,6
Panama,Switzerland,0
Panama,United Kingdom,0
Panama,United States of America,77
Papua New Guinea,Australia,372
Papua New Guinea,Canada,0
Papua New Guinea,Costa Rica,0
Papua New Guinea,Finland,0
Papua New Guinea,New Zealand,0
Papua New Guinea,United States of America,0
Paraguay,Argentina,12
Paraguay,Brazil,59
Paraguay,Canada,0
Paraguay,Chile,0
Paraguay,Ecuador,0
Paraguay,France,0
Paraguay,Germany,0
Paraguay,Italy,9
Paraguay,Peru,0
Paraguay,Spain,21
Paraguay,Sweden,0
Paraguay,Switzerland,0
Paraguay,United Kingdom,0
Paraguay,United States of America,76
Paraguay,Uruguay,0
Peru,Albania,0
Peru,Argentina,24
Peru,Australia,21
Peru,Austria,0
Peru,Belgium,5
Peru,Belize,5
Peru,Bolivia (Plurinational State of),0
Peru,Brazil,81
Peru,Canada,108
Peru,Chile,22
Peru,Colombia,0
Peru,Costa Rica,0
Peru,Denmark,0
Peru,Ecuador,89
Peru,El Salvador,0
Peru,France,9
Peru,Germany,5
Peru,Greece,0
Peru,Italy,218
Peru,Luxembourg,0
Peru,Mexico,0
Peru,Netherlands,0
Peru,New Zealand,0
Peru,Nicaragua,0
Peru,Panama,5
Peru,Peru,0
Peru,Portugal,0
Peru,Rep. of Korea,0
Peru,Spain,133
Peru,Sweden,67
Peru,Switzerland,0
Peru,United Kingdom,0
Peru,United States of America,2709
Peru,Uruguay,0
Peru,Venezuela (Bolivarian Republic of),0
Philippines,Argentina,5
Philippines,Australia,287
Philippines,Austria,18
Philippines,Belgium,5
Philippines,Brazil,257
Philippines,Canada,63
Philippines,China,0
Philippines,Croatia,0
Philippines,Cyprus,105
Philippines,Denmark,0
Philippines,Djibouti,0
Philippines,Ecuador,6
Philippines,Egypt,0
Philippines,Finland,0
Philippines,France,0
Philippines,Germany,41
Philippines,Greece,6
Philippines,Iraq,0
Philippines,Ireland,5
Philippines,Israel,0
Philippines,Italy,137
Philippines,Japan,5298
Philippines,Jordan,6
Philippines,Kuwait,0
Philippines,Lebanon,30
Philippines,Malaysia,0
Philippines,Malta,0
Philippines,New Zealand,7
Philippines,Norway,5
Philippines,Peru,17
Philippines,Philippines,0
Philippines,Poland,0
Philippines,Rep. of Korea,255
Philippines,Spain,0
Philippines,Sweden,26
Philippines,Switzerland,6
Philippines,Turkey,5
Philippines,United Arab Emirates,0
Philippines,United Kingdom,72
Philippines,United States of America,1414
Poland,Australia,0
Poland,Austria,0
Poland,Belgium,0
Poland,Brazil,6
Poland,Canada,111
Poland,Chile,0
Poland,France,0
Poland,Germany,0
Poland,Norway,0
Poland,Peru,0
Poland,Rep. of Moldova,0
Poland,Sweden,0
Poland,Switzerland,0
Poland,United Kingdom,0
Poland,United States of America,659
Portugal,Argentina,0
Portugal,Australia,6
Portugal,Austria,0
Portugal,Bolivia (Plurinational State of),0
Portugal,Brazil,60
Portugal,Canada,12
Portugal,Germany,0
Portugal,Israel,0
Portugal,Peru,0
Portugal,Russian Federation,0
Portugal,Switzerland,0
Portugal,United Kingdom,0
Portugal,United States of America,88
Puerto Rico,Brazil,0
Qatar,Argentina,0
Qatar,Australia,0
Qatar,Canada,0
Qatar,France,0
Qatar,Germany,0
Qatar,Lebanon,0
Qatar,Romania,0
Qatar,United Kingdom,0
Qatar,United States of America,33
Rep. of Korea,Australia,107
Rep. of Korea,Austria,0
Rep. of Korea,Brazil,48
Rep. of Korea,Canada,35
Rep. of Korea,Chile,5
Rep. of Korea,Denmark,0
Rep. of Korea,France,0
Rep. of Korea,Germany,13
Rep. of Korea,Ireland,0
Rep. of Korea,Italy,0
Rep. of Korea,Norway,0
Rep. of Korea,Sweden,0
Rep. of Korea,Switzerland,0
Rep. of Korea,United Kingdom,9
Rep. of Korea,United States of America,166
Rep. of Moldova,Argentina,0
Rep. of Moldova,Australia,6
Rep. of Moldova,Austria,44
Rep. of Moldova,Belarus,0
Rep. of Moldova,Belgium,15
Rep. of Moldova,Bosnia and Herzegovina,0
Rep. of Moldova,Canada,23
Rep. of Moldova,Croatia,0
Rep. of Moldova,Cyprus,0
Rep. of Moldova,Czech Rep.,13
Rep. of Moldova,Denmark,12
Rep. of Moldova,Finland,0
Rep. of Moldova,France,6
Rep. of Moldova,Georgia,0
Rep. of Moldova,Germany,444
Rep. of Moldova,Greece,40
Rep. of Moldova,Hungary,0
Rep. of Moldova,Iceland,0
Rep. of Moldova,Ireland,10
Rep. of Moldova,Israel,426
Rep. of Moldova,Italy,38
Rep. of Moldova,Jordan,0
Rep. of Moldova,Lebanon,0
Rep. of Moldova,Luxembourg,5
Rep. of Moldova,Malaysia,0
Rep. of Moldova,Netherlands,70
Rep. of Moldova,Norway,0
Rep. of Moldova,Poland,6
Rep. of Moldova,Romania,0
Rep. of Moldova,Russian Federation,8
Rep. of Moldova,Spain,21
Rep. of Moldova,Sweden,5
Rep. of Moldova,Switzerland,10
Rep. of Moldova,Ukraine,6
Rep. of Moldova,United Kingdom,0
Rep. of Moldova,United States of America,2204
Romania,Argentina,0
Romania,Australia,13
Romania,Austria,0
Romania,Belgium,20
Romania,Benin,0
Romania,Brazil,13
Romania,Canada,229
Romania,Colombia,0
Romania,Costa Rica,0
Romania,Czech Rep.,0
Romania,France,0
Romania,Germany,7
Romania,Iraq,0
Romania,Israel,29
Romania,Lebanon,0
Romania,Mexico,0
Romania,Norway,0
Romania,Panama,0
Romania,Peru,0
Romania,Senegal,0
Romania,Slovakia,0
Romania,Sweden,0
Romania,Switzerland,0
Romania,United Kingdom,0
Romania,United States of America,2950
Russian Federation,Albania,0
Russian Federation,Argentina,75
Russian Federation,Armenia,0
Russian Federation,Australia,33
Russian Federation,Austria,2239
Russian Federation,Azerbaijan,28
Russian Federation,Belarus,0
Russian Federation,Belgium,825
Russian Federation,Bolivia (Plurinational State of),0
Russian Federation,Bosnia and Herzegovina,12
Russian Federation,Brazil,20
Russian Federation,Bulgaria,20
Russian Federation,Canada,202
Russian Federation,Chile,12
Russian Federation,"China, Hong Kong SAR",0
Russian Federation,Costa Rica,5
Russian Federation,Croatia,0
Russian Federation,Cyprus,30
Russian Federation,Czech Rep.,33
Russian Federation,Denmark,27
Russian Federation,Dominican Rep.,0
Russian Federation,Ecuador,0
Russian Federation,Egypt,45
Russian Federation,Estonia,9
Russian Federation,Ethiopia,0
Russian Federation,Finland,332
Russian Federation,France,1731
Russian Federation,Georgia,30
Russian Federation,Germany,19253
Russian Federation,Greece,33
Russian Federation,Hungary,0
Russian Federation,Iceland,6
Russian Federation,India,7
Russian Federation,Indonesia,0
Russian Federation,Ireland,31
Russian Federation,Israel,805
Russian Federation,Italy,261
Russian Federation,Jordan,20
Russian Federation,Latvia,19
Russian Federation,Lebanon,0
Russian Federation,Liechtenstein,0
Russian Federation,Lithuania,60
Russian Federation,Luxembourg,10
Russian Federation,Malaysia,6
Russian Federation,Malta,5
Russian Federation,Mexico,11
Russian Federation,Montenegro,0
Russian Federation,Netherlands,99
Russian Federation,New Zealand,15
Russian Federation,Nicaragua,0
Russian Federation,Norway,19
Russian Federation,Pakistan,0
Russian Federation,Panama,0
Russian Federation,Paraguay,0
Russian Federation,Peru,0
Russian Federation,Philippines,0
Russian Federation,Poland,2118
Russian Federation,Portugal,5
Russian Federation,Rep. of Korea,618
Russian Federation,Rep. of Moldova,0
Russian Federation,Romania,0
Russian Federation,Russian Federation,0
Russian Federation,Saudi Arabia,0
Russian Federation,Slovakia,0
Russian Federation,Slovenia,0
Russian Federation,Spain,446
Russian Federation,Sweden,635
Russian Federation,Switzerland,127
Russian Federation,Thailand,0
Russian Federation,Turkey,0
Russian Federation,Turkmenistan,0
Russian Federation,Ukraine,186
Russian Federation,United Kingdom,167
Russian Federation,United States of America,7980
Russian Federation,Uruguay,0
Russian Federation,Yemen,0
Rwanda,Angola,67
Rwanda,Argentina,0
Rwanda,Australia,65
Rwanda,Austria,11
Rwanda,Belarus,0
Rwanda,Belgium,420
Rwanda,Benin,0
Rwanda,Botswana,0
Rwanda,Brazil,0
Rwanda,Bulgaria,0
Rwanda,Burkina Faso,0
Rwanda,Burundi,793
Rwanda,Cameroon,172
Rwanda,Canada,197
Rwanda,Central African Rep.,11
Rwanda,Chad,0
Rwanda,China,9
Rwanda,"China, Hong Kong SAR",0
Rwanda,Colombia,0
Rwanda,Congo,516
Rwanda,Cyprus,0
Rwanda,Czech Rep.,0
Rwanda,CÌ«te d'Ivoire,0
Rwanda,Dem. Rep. of the Congo,181
Rwanda,Denmark,0
Rwanda,Djibouti,0
Rwanda,Ethiopia,6
Rwanda,Finland,13
Rwanda,France,342
Rwanda,Gambia,0
Rwanda,Germany,119
Rwanda,Ghana,0
Rwanda,Greece,0
Rwanda,Guinea,0
Rwanda,Guyana,0
Rwanda,India,0
Rwanda,Ireland,0
Rwanda,Israel,0
Rwanda,Italy,9
Rwanda,Kenya,1066
Rwanda,Liberia,0
Rwanda,Luxembourg,0
Rwanda,Malawi,3307
Rwanda,Mali,0
Rwanda,Mauritania,0
Rwanda,Mexico,0
Rwanda,Mozambique,2638
Rwanda,Namibia,36
Rwanda,Netherlands,0
Rwanda,New Zealand,0
Rwanda,Niger,0
Rwanda,Nigeria,0
Rwanda,Norway,0
Rwanda,Panama,0
Rwanda,Philippines,0
Rwanda,Poland,0
Rwanda,Portugal,0
Rwanda,Rep. of Korea,0
Rwanda,Romania,0
Rwanda,Rwanda,0
Rwanda,Senegal,11
Rwanda,South Africa,902
Rwanda,South Sudan,0
Rwanda,Spain,0
Rwanda,Swaziland,91
Rwanda,Sweden,33
